subject_id,session_id,date,time,timestamp,session_duration,window_sequence_num,experiment_condition,ax_rms,ax_var,ax_energy,ax_ptp,ax_skew,ax_kurt,ax_mean,ay_rms,ay_var,ay_energy,ay_ptp,ay_skew,ay_kurt,ay_mean,az_rms,az_var,az_energy,az_ptp,az_skew,az_kurt,az_mean,gx_rms,gx_var,gx_energy,gx_ptp,gx_skew,gx_kurt,gx_mean,gy_rms,gy_var,gy_energy,gy_ptp,gy_skew,gy_kurt,gy_mean,gz_rms,gz_var,gz_energy,gz_ptp,gz_skew,gz_kurt,gz_mean,xcorr_ax_ay,xcorr_ax_az,xcorr_ay_az,xcorr_gx_gy,xcorr_gx_gz,xcorr_gy_gz,ppg_rms,ppg_var,ppg_energy,ppg_ptp,ppg_skew,ppg_kurt,ppg_mean,ppg_B0_frac,ppg_B1_frac,ppg_B2_frac,acc_L_frac,acc_M_frac,gyro_L_frac,gyro_M_frac,awake
S01,SES01,2025-10-13,08:02:45,1760367765.0868795,31.426799058914185,10,normal,0.677903,0.431930,0.459552,2.565387,-0.080853,-0.501770,0.166199,2.136410,0.129947,4.564249,1.829170,-0.775885,1.139517,2.105778,10.056841,0.132076,101.140045,1.668758,-0.229274,-0.090907,10.050272,6.711280,41.361767,45.041283,37.496185,-0.589582,1.443374,1.918206,13.671021,172.954041,186.896835,69.587784,-0.583975,1.812680,3.734008,9.797374,94.951088,95.988525,35.145039,0.683440,-0.606137,1.018550,-0.567190,0.085033,0.322947,0.622860,0.216854,0.385790,60300.441406,22223.419922,3636143104.000000,942.000000,-1.898738,5.636031,60300.253906,0.166585,0.238242,0.295662,0.466708,0.575995,0.775555,0.206974,1
S01,SES01,2025-10-13,08:02:47,1760367767.7127788,34.05269813537598,11,normal,0.288620,0.034092,0.083301,0.712275,0.343887,-0.905820,-0.221832,2.321895,0.059823,5.391198,0.896628,-0.097995,-1.051757,2.308977,10.081979,0.056202,101.646294,1.046266,-0.138442,0.098845,10.079191,4.049428,16.366861,16.397861,15.419847,0.025108,-0.712028,0.176069,3.630928,12.066667,13.183640,14.702290,-0.194454,-0.562390,1.056870,3.820456,14.595792,14.595883,17.770992,-0.782276,1.377570,0.009504,-0.076262,-0.383323,0.633906,-0.067479,0.080783,0.636902,60465.949219,5931.490234,3656131072.000000,307.000000,-0.294619,-0.501467,60465.898437,0.008890,0.472508,0.341765,0.407492,0.553119,0.280538,0.573342,1
S01,SES01,2025-10-13,08:02:50,1760367770.2891154,36.62903547286987,12,normal,0.653656,0.314180,0.427266,2.640805,0.083438,-0.560483,-0.336284,2.683551,0.222979,7.201444,1.764527,0.077540,-0.963614,2.641678,10.000484,0.517278,100.009697,3.797204,0.923953,1.826449,9.974588,13.543427,183.225052,183.424438,71.053436,-0.173947,0.637387,-0.446527,20.322800,401.162598,413.016174,122.717560,-1.449842,4.189466,-3.442901,18.766071,347.772888,352.165436,121.312973,2.694152,11.256018,2.095840,0.092004,0.016225,0.015984,0.135464,-0.049102,-0.093160,60426.738281,10652.487305,3651390720.000000,541.000000,-0.773895,0.674258,60426.648437,0.170888,0.545649,0.234538,0.423172,0.528895,0.572944,0.352612,1
S01,SES01,2025-10-13,08:02:52,1760367772.9152043,39.25512385368347,13,normal,0.457681,0.103584,0.209472,1.511938,0.303204,0.068145,-0.325405,2.574964,0.049427,6.630439,0.872686,-0.223611,-0.934328,2.565348,10.124925,0.098234,102.514091,1.443704,0.503293,-0.190172,10.120072,6.902058,45.916595,47.638401,30.610687,-0.027651,0.245210,1.312176,8.839721,70.189980,78.140656,41.816795,0.176274,1.128085,2.819695,7.863539,56.872383,61.835243,27.648853,0.254478,-0.853208,2.227748,-0.694022,-0.296040,0.365469,0.730488,0.570427,0.710262,60277.234375,39606.777344,3633344768.000000,955.000000,-1.565530,2.476479,60276.906250,0.001919,0.140302,0.486533,0.103234,0.787476,0.620742,0.341587,1
S01,SES01,2025-10-13,08:02:55,1760367775.490011,41.829930782318115,14,normal,0.928286,0.089998,0.861716,1.267730,-0.002822,-0.385421,-0.878475,2.927421,0.044642,8.569792,0.870292,-0.050994,-0.888834,2.919786,10.069944,0.058946,101.403770,1.113304,0.057297,-0.538183,10.067017,4.304814,18.396076,18.531427,19.175571,0.098198,-0.529322,0.367901,4.415035,17.890278,19.492531,23.435116,0.446478,1.222321,1.265802,6.752349,45.592533,45.594219,27.450382,0.080756,-0.878189,-0.041069,-0.570773,-0.079525,0.231649,0.402628,-0.056184,0.559564,60207.113281,68331.429688,3624896512.000000,1157.000000,-1.358932,1.201663,60206.546875,0.044812,0.090802,0.541435,0.378511,0.627438,0.290005,0.595084,1
S01,SES01,2025-10-13,08:02:58,1760367778.1157622,44.455682039260864,15,normal,0.956289,0.772124,0.914488,4.252102,-1.004176,1.198958,0.377311,1.108035,0.563573,1.227742,3.275268,-0.885719,0.350084,0.814965,10.109587,2.462449,102.203743,6.191406,0.124854,-0.593339,9.987056,18.343973,335.807709,336.501373,73.603058,0.110737,-0.838390,0.832863,19.852293,393.836823,394.113556,95.938934,0.731616,0.961284,-0.526069,15.383812,236.575531,236.661667,88.931297,1.053571,3.412455,0.293511,-0.052041,-0.168840,-0.316211,0.544278,0.238560,0.326211,60286.039062,32920.449219,3634406400.000000,1011.000000,-1.908123,4.202706,60285.765625,0.005556,0.340408,0.292276,0.786279,0.269250,0.580518,0.381924,1
S01,SES01,2025-10-13,08:03:00,1760367780.6913803,47.03129982948303,16,normal,1.472233,0.212846,2.167471,1.691504,-0.308163,-1.019942,1.398079,0.897571,0.519127,0.805633,2.262521,0.731997,-1.026362,0.535263,9.859531,0.485128,97.210365,2.771288,0.204311,-0.680762,9.834899,9.064775,80.663803,82.170143,46.656487,0.710246,1.897583,1.227328,17.266109,296.502228,298.118530,79.435112,1.388156,2.572604,1.271336,5.835700,33.394279,34.055397,20.351145,0.522743,-0.760881,0.813092,-0.388109,-0.020480,-0.085637,0.837428,0.456951,0.586441,60438.363281,43238.816406,3652795648.000000,1173.000000,-1.300920,2.729843,60438.003906,0.591968,0.286477,0.084512,0.149671,0.746967,0.416376,0.500271,1
S01,SES01,2025-10-13,08:03:03,1760367783.3163292,49.65624928474426,17,normal,1.484734,0.266494,2.204435,1.926135,0.376579,-0.890792,1.392100,0.709422,0.241925,0.503279,1.892617,0.633980,-0.468854,0.511228,9.912743,0.147850,98.262466,1.811213,0.027286,-0.253912,9.905282,9.312399,85.837891,86.720772,51.022900,-0.474013,1.010677,0.939618,22.520821,505.012421,507.187378,109.984734,0.644837,0.444708,-1.474771,10.623468,111.633934,112.858078,50.763359,0.521282,0.426664,1.106412,-0.512134,0.035099,0.254029,0.459638,0.545298,0.353723,60855.027344,43342.031250,3703334144.000000,959.000000,0.573411,0.278528,60854.671875,0.002307,0.663582,0.233006,0.226264,0.580812,0.304924,0.538098,1
S01,SES01,2025-10-13,08:03:05,1760367785.8924527,52.23237228393555,18,normal,2.391782,0.157825,5.720621,1.854309,0.761677,0.459008,2.358558,0.527212,0.085234,0.277953,1.388637,-0.776696,-0.269508,0.438998,9.892287,0.237331,97.857338,2.276886,-0.282263,0.880657,9.880284,7.580284,50.701496,57.460701,27.740458,-0.255061,-0.524352,2.599847,19.050524,353.482117,362.922485,80.824432,0.070108,0.003585,3.072519,6.068563,36.128647,36.827465,31.725189,0.244134,0.027398,0.835954,-0.570918,-0.039570,-0.374383,0.634712,0.321208,0.380160,60611.566406,112984.609375,3673762048.000000,1381.000000,-0.114843,-0.591968,60610.636719,0.187473,0.755499,0.045703,0.173400,0.764097,0.312722,0.553513,1
S01,SES01,2025-10-13,08:03:08,1760367788.51641,54.85632944107056,19,normal,1.471029,0.055146,2.163927,0.998382,0.231232,-0.519865,1.452164,1.677778,0.114832,2.814939,1.598130,-0.316967,-0.171764,1.643201,10.049237,0.120344,100.987175,1.429338,0.608704,-0.449396,10.043248,5.059622,24.708843,25.599777,22.625954,0.182253,-0.820244,0.943893,12.878606,165.756348,165.858490,50.229008,0.039840,-1.334525,0.319618,3.214244,9.383788,10.331364,13.572519,-0.146721,0.116203,0.973435,-0.515472,0.147057,-0.169797,0.794129,0.246915,0.407099,60451.210937,39350.191406,3654348800.000000,877.000000,-1.453699,1.734205,60450.886719,0.003881,0.392780,0.399409,0.089649,0.725585,0.482455,0.407912,1
S01,SES01,2025-10-13,08:03:11,1760367791.0919347,57.431854248046875,20,normal,0.793564,0.056012,0.629744,1.113304,0.335183,-0.804034,0.757451,2.052782,0.113663,4.213915,1.556231,-0.141360,-0.051752,2.024908,10.022259,0.244881,100.445671,1.693897,0.306692,-1.020141,10.010035,4.347725,17.527287,18.902714,17.358778,0.435693,-0.562738,-1.172786,11.625911,128.777695,135.161804,52.656487,-0.486415,-0.107593,2.526679,4.827828,22.959061,23.307926,29.480915,-0.061319,2.985251,-0.590649,-0.109089,-0.189633,-0.432777,-0.155245,0.342578,0.543125,60457.921875,50923.988281,3655160320.000000,1066.000000,-1.203670,1.122641,60457.500000,0.066730,0.153618,0.468352,0.184763,0.771719,0.229626,0.611894,1
S01,SES01,2025-10-13,08:03:13,1760367793.7175074,60.05742645263672,21,normal,0.191763,0.031697,0.036773,0.715866,0.252620,-0.516616,0.071248,3.122168,0.021106,9.747931,0.550666,0.004584,-0.989137,3.118786,10.170011,0.143527,103.429123,1.383848,0.165187,-0.644251,10.162952,2.952997,7.638671,8.720192,10.885496,-0.201423,-0.915735,1.039962,7.232485,52.270374,52.308846,29.679390,-0.299291,-0.533300,-0.196145,2.715573,7.118230,7.374335,11.984733,-0.123752,-0.253309,0.506069,-0.043389,-0.363042,-0.268242,-0.264257,-0.147744,0.416119,60112.160156,127562.828125,3613472000.000000,1403.000000,-0.643623,-0.633605,60111.101562,0.001405,0.154802,0.577882,0.162407,0.764190,0.288265,0.587589,1
S01,SES01,2025-10-13,08:03:16,1760367796.292065,62.63198471069336,22,normal,0.531548,0.240028,0.282543,1.965640,0.321668,-0.651124,0.206192,3.465274,0.018861,12.008123,0.761356,-0.810460,1.048163,3.462551,10.232448,0.105032,104.702988,1.419762,-0.139099,-0.318671,10.227314,3.228887,10.155310,10.425710,16.809160,-0.179765,0.469002,0.520000,8.377840,68.874992,70.188202,44.580154,0.500542,1.091741,-1.145954,3.555651,12.478909,12.642656,18.122137,0.079023,0.188188,0.404656,0.087658,-0.128028,-0.144774,0.190328,0.411855,0.517512,60122.015625,135972.875000,3614656768.000000,1403.000000,-0.550926,-0.853817,60120.886719,0.003991,0.232011,0.550624,0.307675,0.706557,0.219916,0.626813,1
S01,SES01,2025-10-13,08:03:18,1760367798.8778703,65.21778988838196,23,normal,0.867306,0.728230,0.752220,3.671508,-0.491959,0.107224,-0.154887,1.632291,0.083262,2.664374,1.796849,0.288089,0.315947,1.606584,10.052217,0.616734,101.047073,3.374627,0.208448,-0.850928,10.021494,5.356030,23.911169,28.687063,23.969465,0.692745,0.537793,2.185382,20.368027,369.419678,414.856537,87.786255,0.003649,-0.518410,6.740687,9.163962,71.859566,83.978203,38.229008,-0.362898,-0.365772,-3.481183,-0.034373,-0.061865,0.347759,0.462489,0.369948,0.521990,60272.808594,151275.421875,3632811520.000000,1476.000000,-0.759329,-0.460622,60271.554687,0.126012,0.242108,0.474654,0.404627,0.595058,0.420156,0.560356,1
S01,SES01,2025-10-13,08:03:21,1760367801.503962,67.84388184547424,24,normal,2.137727,1.596148,4.569878,4.871003,-0.146872,-0.821417,-1.724451,1.285016,0.445020,1.651266,3.166332,0.643300,0.190034,1.098292,9.788419,0.764871,95.813141,4.861427,0.791118,1.072282,9.749270,9.337393,69.497505,87.186913,47.206108,0.741879,1.637470,4.205878,19.046341,362.006653,362.763092,111.435112,-0.022266,1.381594,0.869733,25.427061,261.610474,646.535400,70.091606,0.330794,-0.308928,-19.619503,-0.381007,-0.080741,0.126188,0.312841,0.184235,0.417007,60040.027344,161856.750000,3604804864.000000,1558.000000,-0.806918,-0.350092,60038.679687,0.004333,0.483953,0.334044,0.291233,0.620509,0.615292,0.364369,1
S01,SES01,2025-10-13,08:03:24,1760367804.0894506,70.4293704032898,25,normal,1.065891,1.133599,1.136124,5.201403,0.062535,0.720512,0.050248,0.795470,0.209189,0.632773,2.139219,-0.580137,0.292598,0.650834,9.885304,0.763818,97.719238,3.315970,-0.634379,-0.561944,9.846595,6.692141,42.233414,44.784752,23.969465,0.234461,-0.909905,1.597290,29.608391,873.150024,876.656799,108.396942,0.225028,-0.687198,1.872634,18.781555,284.706329,352.746796,98.473282,0.187609,1.440990,-8.248664,0.276251,-0.307536,0.107857,0.486269,0.405362,0.453733,60319.683594,23987.458984,3638464256.000000,743.000000,-1.407885,1.735644,60319.484375,0.001450,0.165127,0.446052,0.387277,0.589034,0.474341,0.411630,1
S01,SES01,2025-10-13,08:03:26,1760367806.675662,73.01558184623718,26,normal,1.172699,1.217371,1.375223,4.627992,0.440894,-0.273747,0.397306,1.015975,0.235400,1.032205,3.703830,-0.620341,3.797638,0.892639,10.028010,1.578448,100.560997,5.480328,0.589382,0.181831,9.948997,8.578226,73.572052,73.585968,41.877861,0.087300,0.157915,0.117977,62.749268,3937.000488,3937.470703,290.396942,1.151538,1.697616,-0.685687,13.102917,168.861588,171.686432,50.534351,-0.344381,-0.249201,-1.680725,-0.279678,-0.126725,0.131635,0.823499,0.626928,0.827280,60431.933594,130345.406250,3652018688.000000,1396.000000,-0.549083,-0.732642,60430.855469,0.003788,0.305024,0.377751,0.116343,0.749486,0.573441,0.299526,1
S01,SES01,2025-10-13,08:03:29,1760367809.2608469,75.60076689720154,27,normal,0.991553,0.294181,0.983177,2.789245,-0.208232,0.329199,0.830058,1.812458,0.157240,3.285005,1.805228,0.128094,-0.361358,1.768549,10.137188,0.446878,102.762573,2.956839,1.015307,0.769667,10.115122,3.415658,10.450080,11.666722,14.091602,0.491844,-0.227143,1.103015,16.935429,281.283722,286.808746,68.610687,-0.165593,-0.488498,2.350534,6.206942,34.987419,38.526123,23.557251,-0.306121,-0.405567,1.881145,-0.275673,-0.110321,0.092430,0.028494,0.227607,0.618185,60725.816406,235842.531250,3687624960.000000,1696.000000,-1.033565,-0.190898,60723.875000,0.008407,0.568794,0.301473,0.399980,0.668846,0.201499,0.655066,1
S01,SES01,2025-10-13,08:03:31,1760367811.8349326,78.17485189437866,28,normal,0.993843,0.702338,0.987724,3.238158,0.239657,-0.410348,0.534215,0.518457,0.260589,0.268798,2.085350,0.112701,-0.950366,0.090606,9.983137,0.876297,99.663025,4.756082,0.877925,1.543801,9.939151,7.684565,59.052505,59.052532,37.343510,-0.640290,1.188074,0.004885,28.156389,791.560852,792.782288,116.854965,0.686474,0.370296,1.105153,11.815459,136.405762,139.605072,51.099236,0.471839,0.393749,-1.788664,0.040108,-0.259096,-0.276595,0.176816,0.367441,0.476317,60661.574219,229753.750000,3679826432.000000,1813.000000,-0.620150,-0.933866,60659.679687,0.038930,0.200746,0.546183,0.198403,0.692555,0.544340,0.374846,1
S01,SES01,2025-10-13,08:03:34,1760367814.4218664,80.76178646087646,29,normal,0.474136,0.177452,0.224804,1.744176,0.378785,-0.422382,0.217606,1.419686,0.475721,2.015508,2.906561,-1.308370,0.785903,1.240882,9.977209,0.389077,99.544693,2.912546,-0.098370,0.045575,9.957691,4.782333,17.733393,22.870708,20.351145,0.299174,0.006574,2.266565,14.779819,214.960556,218.443054,67.175575,-0.145686,-0.168273,-1.866145,4.410600,18.866531,19.453392,25.450382,0.139299,1.277378,-0.766069,-0.123274,0.074075,0.137172,0.096043,0.126972,0.507315,60554.167969,163341.437500,3666807296.000000,1847.000000,-0.438729,-0.484053,60552.820312,0.051572,0.286026,0.450482,0.218539,0.696843,0.448800,0.443248,1
S01,SES01,2025-10-13,08:03:37,1760367817.0468485,83.38676834106445,30,normal,0.794195,0.491928,0.630746,3.047819,1.259103,1.218352,-0.372583,1.226281,0.271704,1.503764,1.921347,0.107064,-1.066102,1.109982,9.943513,0.137344,98.873451,1.612494,-0.830843,0.332955,9.936604,11.254166,122.077789,126.656242,58.091602,-0.427119,0.831163,-2.139733,26.200031,679.541382,686.441589,104.564880,-0.623181,-0.231065,-2.626832,15.627363,228.307480,244.214493,75.587784,-1.401185,2.888479,3.988359,-0.462101,0.398032,-0.153464,0.211585,0.060661,0.270813,60343.875000,33963.800781,3641383424.000000,709.000000,-0.143214,-1.073343,60343.593750,0.026793,0.862082,0.081053,0.281761,0.657219,0.483462,0.400241,1
S01,SES01,2025-10-13,08:03:39,1760367819.6208246,85.96074366569519,31,normal,0.429085,0.118507,0.184114,1.355118,-0.011613,-0.928719,-0.256138,1.924433,0.434449,3.703441,2.312799,0.145859,-1.311035,1.808035,10.053718,0.172590,101.077240,1.586159,-0.019629,-1.029346,10.045131,5.255076,27.005396,27.615824,24.229008,0.261339,-0.368820,0.781298,4.623467,21.261398,21.376453,21.328243,-0.149013,-0.243644,0.339198,6.815361,46.047615,46.449146,27.511452,-0.038683,-0.699574,0.633664,-0.185490,0.312826,0.222258,0.064928,-0.191566,0.494947,60435.117187,42723.761719,3652403456.000000,826.000000,-0.435991,-0.893654,60434.765625,0.177760,0.773605,0.031075,0.319558,0.604707,0.404417,0.486757,1
S01,SES01,2025-10-13,08:03:42,1760367822.2482054,88.58812522888184,32,normal,1.113987,1.008922,1.240966,3.931279,-0.020185,-0.775396,-0.481710,1.155652,0.188218,1.335531,2.243367,-0.111058,0.374242,1.071127,9.931757,1.093750,98.639793,3.756502,0.533885,-0.739539,9.876540,21.051121,415.390106,443.149719,84.427483,-0.766781,0.201694,-5.268741,26.730101,691.702698,714.498230,115.022903,-1.405482,1.434306,-4.774466,17.244368,296.150543,297.368225,71.496185,-0.126621,-0.495990,1.103473,-0.247552,0.242295,-0.119304,0.445649,-0.331742,0.385823,60425.867187,76795.070313,3651285248.000000,1273.000000,-1.701512,2.478679,60425.230469,0.000068,0.410677,0.267007,0.804493,0.367218,0.332938,0.585512,1
S01,SES01,2025-10-13,08:03:44,1760367824.8228111,91.16273093223572,33,normal,0.760529,0.294560,0.578404,2.025495,0.345560,-0.922754,0.532770,0.514038,0.049946,0.264235,0.954089,-0.028944,-0.359128,0.462913,9.965045,0.134163,99.302116,1.806425,0.530748,0.580219,9.958311,12.065424,145.222778,145.574448,58.229008,-0.094821,1.057989,-0.593015,21.729986,470.330719,472.192291,100.015266,-1.093496,1.451431,1.364389,9.969172,88.412361,99.384384,51.099236,-0.416378,0.641669,-3.312405,-0.078421,0.094522,-0.126489,0.557523,0.420025,0.455788,60255.261719,137591.328125,3630696448.000000,1616.000000,-1.144599,0.624714,60254.121094,0.191569,0.455458,0.151105,0.142659,0.734385,0.542495,0.454477,1
S01,SES01,2025-10-13,08:03:47,1760367827.4486442,93.78856372833252,34,normal,0.678845,0.106053,0.460831,1.254562,-0.004330,-0.868735,0.595632,0.600854,0.025554,0.361025,0.644040,0.268162,-0.766582,0.579199,9.908594,0.158196,98.180229,1.854309,0.147717,-0.566712,9.900608,3.280052,10.386966,10.758739,14.702290,-0.113131,-0.168611,0.609733,9.542843,91.044014,91.065857,49.816795,-0.436465,1.239652,0.147786,3.887833,15.112772,15.115242,17.419847,-0.390970,0.023486,-0.049695,-0.263283,0.321266,-0.273157,0.569870,0.558296,0.863739,60448.765625,3068.712402,3654053120.000000,235.000000,-0.411901,-0.323721,60448.738281,0.008937,0.631215,0.196537,0.131268,0.734098,0.243799,0.615342,1
